0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
890,815,938,321,868,858,842,761,389,181,78,535,286,581,668,668
187,777,619,706,74,743,163,791,607,34,344,771,597,171,694,694
768,385,478,564,801,557,624,376,713,478,568,239,467,672,681,681
573,813,607,348,437,686,498,848,526,590,410,691,526,403,695,695
232,481,564,16,112,388,326,735,694,7,380,946,442,840,711,711
535,386,801,655,377,430,307,39,11,609,159,320,356,707,723,723
783,665,452,727,766,635,728,671,710,460,548,227,653,273,722,722
572,962,432,953,659,957,751,905,864,382,562,71,712,425,721,721
192,681,26,796,424,755,83,626,869,609,937,192,674,557,720,720
257,496,69,201,175,172,226,551,249,703,802,402,872,810,719,719
147,372,398,209,117,110,229,470,830,484,583,499,541,801,718,718
811,381,723,41,641,403,803,100,492,946,218,926,379,677,717,717
207,861,117,426,335,821,80,763,895,483,867,298,908,15,716,716
672,179,811,45,709,250,684,161,106,889,123,843,289,620,715,715
170,598,81,14,75,530,225,821,952,956,862,944,955,920,714,714
514,423,605,767,586,387,695,369,298,519,600,182,656,666,713,713
341,522,218,926,387,357,469,452,136,495,664,63,486,784,712,712
858,296,805,551,857,290,701,41,434,627,137,353,443,689,710,710
826,490,588,958,822,398,593,142,608,284,393,22,686,672,697,697
368,808,595,584,421,848,88,868,707,723,435,742,574,200,709,709
958,714,958,347,957,418,948,668,282,119,7,595,123,708,708,708
271,795,749,794,142,728,484,773,65,446,255,144,645,553,707,707
482,938,63,569,461,906,569,965,915,444,814,312,665,289,706,706
561,27,551,44,330,15,704,41,752,864,511,889,466,930,705,705
809,761,333,203,868,791,808,663,197,823,658,676,680,306,704,704
413,658,549,763,361,625,329,563,737,157,492,275,403,363,703,703
926,889,647,833,928,889,949,875,75,296,377,156,473,628,702,702
610,397,794,162,717,572,674,417,430,124,178,788,406,580,701,701
611,711,125,145,573,638,651,846,924,76,803,652,618,621,700,700
640,416,770,879,550,657,498,319,55,449,274,137,354,567,699,699
443,309,241,609,388,355,513,334,45,235,791,691,689,472,698,698
956,704,934,714,941,667,880,444,19,241,11,307,392,696,696,696
338,350,259,639,543,635,346,588,950,771,691,764,347,218,666,666
180,133,739,488,34,20,311,94,89,478,199,263,870,667,665,665
646,140,782,574,344,107,660,190,480,180,203,348,423,482,664,664
78,174,16,156,218,469,144,192,160,667,950,695,842,444,633,633
954,634,962,59,965,803,965,642,327,883,31,918,106,632,632,632
285,857,321,284,133,783,83,903,498,291,612,728,369,170,631,631
334,644,251,684,424,595,433,605,62,210,644,399,546,160,630,630
885,702,889,286,909,761,824,783,405,226,85,544,236,599,629,629
132,108,41,12,139,106,225,116,804,830,904,951,909,932,628,628
330,428,293,180,344,341,350,539,270,59,700,858,885,882,627,627
247,200,359,657,374,232,424,274,161,531,712,242,610,787,626,626
434,772,291,588,808,839,472,865,67,340,673,571,693,206,625,625
540,514,176,509,716,707,468,417,739,460,631,296,747,425,624,624
867,403,749,355,882,689,921,781,328,732,196,517,372,547,623,623
808,456,874,289,842,526,697,502,364,431,49,474,499,557,622,622
620,613,836,874,781,604,374,453,466,384,93,172,165,416,621,621
271,615,131,852,472,710,138,530,844,415,745,64,868,227,620,620
113,149,347,703,82,172,123,152,209,341,689,476,571,732,619,619
89,60,235,116,338,400,46,31,858,924,902,893,881,583,618,618
221,110,439,265,155,95,195,77,62,716,579,529,602,726,617,617
330,609,478,907,261,539,92,446,705,481,484,166,616,271,616,616
397,848,395,139,476,634,654,757,551,228,635,782,727,220,615,615
661,123,708,7,180,212,751,148,520,565,303,961,679,800,614,614
739,434,474,124,698,398,672,726,772,830,553,861,474,574,613,613
62,464,557,914,55,451,121,490,432,169,498,30,320,385,612,612
608,331,329,30,652,404,668,411,234,718,770,815,421,293,611,611
302,680,162,714,443,673,342,705,148,588,896,222,946,204,610,610
158,489,502,903,127,449,398,584,757,197,443,4,378,315,609,609
396,78,617,287,461,423,398,96,14,948,441,912,277,865,608,608
863,684,859,424,816,590,798,531,270,142,150,545,483,522,607,607
588,639,439,882,710,633,619,568,88,396,414,138,494,450,634,634
472,399,246,514,526,489,509,382,241,589,762,445,259,162,635,635
228,98,194,215,320,83,324,161,948,704,809,617,775,886,636,636
336,875,148,525,285,721,442,837,186,266,796,263,836,481,651,651
801,937,490,716,946,937,761,964,723,580,352,300,627,362,663,663
663,444,812,817,687,622,648,259,329,367,113,127,551,552,662,662
454,392,604,29,258,376,661,753,457,965,265,964,554,895,661,661
842,112,903,138,819,130,892,523,397,941,60,888,432,660,660,660
707,399,693,664,497,390,729,308,319,247,369,532,502,645,659,659
937,484,818,39,930,512,951,704,317,882,136,847,114,621,658,658
869,859,720,849,821,875,881,828,196,416,337,140,397,377,657,657
848,650,864,463,855,702,782,687,347,481,47,349,442,594,656,656
514,936,50,247,427,915,204,885,928,65,895,460,832,112,655,655
926,88,938,4,912,49,875,30,377,921,58,951,94,647,654,654
196,465,180,714,323,260,117,219,263,383,837,161,956,467,653,653
645,718,827,263,519,637,513,812,275,446,144,672,826,351,652,652
492,400,662,512,687,538,455,491,232,659,338,400,264,290,650,650
475,388,367,361,645,572,224,230,69,295,493,418,583,509,637,637
699,957,169,353,735,958,675,954,252,2,723,255,637,191,649,649
343,525,603,694,285,618,350,495,708,727,343,489,292,159,648,648
280,815,546,321,412,818,620,956,295,909,369,852,381,364,647,647
467,823,247,728,502,850,514,931,184,315,714,802,846,511,646,646
790,319,488,400,817,644,704,552,24,744,569,517,367,602,645,645
389,452,611,915,399,388,625,504,51,444,522,70,320,609,644,644
460,141,332,57,656,446,408,180,915,718,602,824,442,395,643,643
188,280,170,700,297,287,191,302,868,144,741,273,921,636,642,642
929,947,678,279,927,945,923,935,21,880,206,788,583,565,641,641
849,452,830,333,820,407,819,160,8,760,141,649,456,604,640,640
930,887,720,77,930,888,943,855,482,776,155,945,166,623,639,639
406,618,179,128,452,415,523,780,909,962,770,957,551,776,638,638
236,892,22,559,310,871,15,775,908,716,937,347,159,83,484,484
937,764,835,274,939,782,907,687,445,370,131,695,1,1,1,1
